Phylum	Class	Order	Family	Genus	Species	Baltimore	Baltimore Group
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Vectrevirus	Escherichia virus VEc3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Zindervirus	Escherichia virus UAB78	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Zindervirus	Salmonella virus BP12B	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Zindervirus	Salmonella virus SP6	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ampunavirus	Burkholderia virus BpAMP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ampunavirus	Ralstonia virus RSPI1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Higashivirus	Ralstonia virus RSB1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Higashivirus	Ralstonia virus RsoP1IDN	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Mguuvirus	Burkholderia virus JG068	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Risjevirus	Ralstonia virus RSJ2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Risjevirus	Ralstonia virus RSJ5	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Sukuvirus	Ralstonia virus RSPII1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Bucovirus	Shigella virus Buco	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Escherichia virus Minorna	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus AltoGao	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus BO1E	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus F19	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus K244	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus Kp2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KP34	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KPRio2015	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpS2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpV41	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpV48	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpV71	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpV74	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KpV475	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus KPV811	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus myPSH1235	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus SU503	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella virus SU552A	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Shigella virus SFN6B	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Koutsourovirus	Enterobacter virus KDA1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Novosibovirus	Proteus virus PM16	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Novosibovirus	Proteus virus PM75	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aarhusvirus	Dickeya virus Dagda	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aarhusvirus	Dickeya virus Katbat	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aarhusvirus	Dickeya virus Luksen	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aarhusvirus	Dickeya virus Mysterion	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Apdecimavirus	Yersinia virus AP10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Erwinia virus FE44	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus 285P	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus BA14	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus P483	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus P694	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Escherichia virus S523	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Kluyvera virus Kvp1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Pectobacterium virus PP74	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Salmonella virus BP12A	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Salmonella virus BSP161	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Shigella virus A7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Yersinia virus Berlin	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Yersinia virus PYPS50	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Yersinia virus Yepe2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Yersinia virus Yepf	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Caroctavirus	Citrobacter virus CR8	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Chatterjeevirus	Vibrio virus ICP3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Chatterjeevirus	Vibrio virus N4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Chatterjeevirus	Vibrio virus VP4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Eapunavirus	Enterobacter virus Eap1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Elunavirus	Erwinia virus L1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Foetvirus	Escherichia virus SRT7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus 17A	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus gh1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus Henninger	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus KNP	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus Pf1ERZ2017	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus PhiPSA2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus PhiPsa17	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus PPPL1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus shl2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ghunavirus	Pseudomonas virus WRT	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Helsettvirus	Yersinia virus fPS9	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Helsettvirus	Yersinia virus fPS53	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Helsettvirus	Yersinia virus fPS59	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Helsettvirus	Yersinia virus fPS54ocr	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Jarilovirus	Pectobacterium virus Jarilo	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Citrobacter virus CR44b	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Citrobacter virus SH3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Citrobacter virus SH4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Cronobacter virus Dev2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Cronobacter virus GW1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Enterobacter virus EcpYZU01	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus EcoDS1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus F	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus GA2A	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus IMM002	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus K1F	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus LM33P1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus PE3-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus Ro45lw	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus ST31	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus Vec13	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus YZ1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus ZG49	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Shigella virus SFPH2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Minipunavirus	Morganella virus MmP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Minipunavirus	Morganella virus MP2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ningirsuvirus	Dickeya virus JA10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ningirsuvirus	Dickeya virus Ninurta	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pektosvirus	Pectobacterium virus PP47	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pektosvirus	Pectobacterium virus PP81	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pektosvirus	Pectobacterium virus PPWS4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phutvirus	Pseudomonas virus PPpW4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus 22PfluR64PP	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus IBBPF7A	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus Pf10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus PFP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus PhiS1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pifdecavirus	Pseudomonas virus UNOSLW1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Pijolavirus	Pseudomonas virus PspYZU08	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Escherichia virus K30	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus 2044-307w	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus BIS33	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus Henu1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus IL33	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus IME205	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus IME321	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus K5	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus K11	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus K5-2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus K5-4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KN1-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KN3-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KN4-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus Kp1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KP32	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KP32i192	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KP32i194	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KP32i195	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KP32i196	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus kpssk3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KpV289	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KpV763	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KpV766	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus KpV767	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus Pharr	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus PRA33	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus SHKp152234	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus SHKp152410	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Citrobacter virus CFP1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Citrobacter virus SH1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Citrobacter virus SH2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Enterobacter virus E2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Enterobacter virus E3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Enterobacter virus KPN3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Enterobacteria virus T7M	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Escherichia virus ECA2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Escherichia virus LL2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Escherichia virus T3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Escherichia virus T3Luria	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Leclercia virus 10164-302	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Salmonella virus SG-JL2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Serratia virus 2050H2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Serratia virus SM9-3Y	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Yersinia virus AP5	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Yersinia virus YeF10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Yersinia virus YeO3-12	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Enterobacteria virus IME390	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus 13a	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus 64795ec1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus C5	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus CICC80001	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus Ebrios	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus EG1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus HZ2R8	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus HZP2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus N30	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus NCA	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia virus T7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Salmonella virus 3A8767	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Salmonella virus Vi06	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Stenotrophomonas virus IME15	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Yersinia virus YpPY	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Yersinia virus YpsPG	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Troedvirus	Pseudomonas virus Phi15	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Unyawovirus	Pectobacterium virus DUPPII	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aegirvirus	Synechococcus virus SCBP42	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aqualcavirus	Aquamicrobium virus P14	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ashivirus	Ashivirus S45C4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Atuphduovirus	Agrobacterium virus Atuph02	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Atuphduovirus	Agrobacterium virus Atuph03	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ayakvirus	Ralstonia virus Ap1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ayaqvirus	Ayaqvirus S45C18	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Banchanvirus	Prochlorococcus virus SS120-1	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Bifseptvirus	Pseudomonas virus Andromeda	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Bifseptvirus	Pseudomonas virus Bf7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Bonnellvirus	Escherichia virus J8-65	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Bonnellvirus	Escherichia virus Lidtsur	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cheungvirus	Prochlorococcus virus NATL1A7	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Chosvirus	Chosvirus KM23C739	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cuernavacavirus	Rhizobium virus RHEph02	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cuernavacavirus	Rhizobium virus RHEph08	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cuernavacavirus	Rhizobium virus RHEph09	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cyclitvirus	Vibrio virus Cyclit	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ermolevavirus	Escherichia virus PGT2	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ermolevavirus	Escherichia virus PhiKT	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Foturvirus	Alteromonas virus H4-4	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Foussvirus	Foussvirus S46C10	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Fussvirus	Fussvirus S30C28	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Gajwadongvirus	Escherichia virus ECBP5	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Gajwadongvirus	Pectobacterium virus PP99	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Gyeongsanvirus	Ralstonia virus DURPI	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Gyeongsanvirus	Ralstonia virus RsoP1EGY	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Igirivirus	Synechococcus STIP37	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Jalkavirus	Jalkavirus S08C159	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Jiaoyazivirus	Ralstonia virus RSB3	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kafavirus	Kawavirus SWcelC56	dsDNA	I
Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kajamvirus	Synechococcus virus SRIP1	dsDNA	I
